cty_code,cty_lon,cty_lat
18063,804311.7469466698,1901336.3200434959
18065,896300.6933574579,1929303.2267122709
18067,829196.0712439815,1984317.2756165958
18069,877477.3210410773,2028432.8181454162
18071,854333.4382726435,1809242.0136125176
18073,739984.90968616,2036147.7141053632
18075,922627.1475057459,1989468.987148918
18077,906983.6989273059,1801344.9220606305
18079,888199.3179670288,1823073.2447109588
18081,842057.6518193166,1873709.1659344372
18083,738496.526702975,1773488.07109906
18085,841546.5795061075,2071239.527112293
18087,872488.9922660954,2119514.3075482915
18089,713900.8504747286,2078062.986154356
18091,765507.0979073765,2097424.5372575284
18093,816954.47037152,1798039.3444583102
18095,866326.6278108195,1951972.773827093
18097,835544.6821712311,1905902.109777413
18099,807455.047480886,2076759.1581042302
18101,791046.9510022688,1780473.111272488
18103,831869.1948616735,2016758.4083800423
18105,809991.8603494399,1833354.1442204674
18107,769021.982370395,1928367.9222952893
18109,812934.253096319,1869775.9113274498
18111,717289.2216604617,2026508.0453817956
18113,876263.8645211174,2092453.1976397382
18115,945330.290201051,1824259.0534557533
18117,819312.0293336747,1764551.559790441
18119,781545.0819483685,1847665.331844475
18121,745425.3285914344,1896115.2392336593
18123,812121.8321225964,1711773.3801136925
18125,757443.8268632366,1742484.3781111266
18127,739448.4680796096,2085304.114533228
18129,706454.1196675216,1695774.7633642547
18131,774433.2504975811,2041604.1440508657
18133,777122.5846346599,1887024.7802672433
18135,925773.5142945831,1958210.5070568717
18137,918036.4001251522,1838411.039112494
18139,894321.8920053011,1893997.5023305123
18141,801798.5456182564,2109013.744744393
18143,881780.320851633,1787221.4517871137
18145,867918.2142660372,1880251.5179234645
18147,780825.9351855196,1701375.7088640316
18149,776040.1648799388,2068657.477815356
18151,907441.7003909716,2123638.3370040907
18153,734796.1206848702,1818096.8373041807
18155,940800.3456058826,1809752.7612283314
18157,765225.3057601851,1967193.8050397413
18159,836656.7282596387,1965692.021378657
18161,939947.3183572264,1899846.0361672018
18163,730675.1859609355,1698029.982248935
18165,722845.3338001962,1903048.709358848
18167,733403.2657949016,1856428.6482660135
18169,851848.8208505731,2027473.1912747135
18171,727155.3430297644,1958942.0638374228
18173,757145.7807406822,1707950.4236370374
18175,852108.6962088639,1774468.5354108724
18177,929698.0724288768,1925594.434518358
18179,900929.3060317076,2019799.4412960052
18181,763724.2664244777,2007689.933194641
18183,872234.501404397,2062801.756181225
19001,126987.95333225816,2037032.777130943
19003,108500.60566943012,2002975.0474280328
19005,373107.21667578636,2263510.5310034333
19007,262195.0631594539,1974544.3555864498
19009,90422.99210538091,2076131.0861577927
19011,323197.5312749769,2126554.075998604
19013,301543.2168732702,2169330.1237131455
19015,170052.43025074765,2116840.8074072204
19017,299469.15362522326,2203316.5480229775
19019,339992.6268683637,2170997.0446898383
19021,69096.87737486858,2193446.886311908
19023,261247.42610602002,2197111.428023242
19025,111233.25987791814,2154775.9610524154
19027,93686.85480043873,2115515.046774714
19029,89046.50802322594,2036594.2881095645
19031,401567.07338644733,2095715.9413222603
19033,221825.79457717546,2234999.6943872967
19035,30621.084860319643,2193211.820888714
19037,298264.66252008465,2235183.1742727445
19039,184721.492051142,2004391.3581113953
19041,68767.17905162612,2232221.709958313
19043,378476.5986024539,2214613.6465547946
19045,450241.89637491776,2112468.6983745242
19047,50814.85716146217,2115233.68535195
19049,161981.173898801,2077316.4297743377
19051,300583.27743229456,1976410.15988575
19053,185386.38038644806,1971770.0463108579
19055,378394.25862407195,2172821.5321050496
19057,402337.2383795629,2000579.7543713565
19059,68477.18293360998,2265210.4366644304
19061,417982.11119643884,2174588.55122539
19063,106574.9589311421,2265649.2007493717
19065,337545.38876848086,2214711.3759952663
19067,260101.0284362466,2233785.0212640488
19069,222816.12367535214,2196017.343431445
19071,33108.65126944761,1970561.9741396222
19073,131810.74338332596,2116067.6164347655
19075,262385.95221891603,2160276.5803536493
19077,123868.58017440388,2076495.4652052403
19079,187602.65139443474,2156084.004866228
19081,183491.70048639778,2234027.937163856
19083,225746.4666219853,2157111.2083592825
19085,15147.844638474096,2075443.4321876294
19087,371709.5669602642,2006343.7184597435
19089,297019.1369317342,2268295.536228544
19091,145840.91320369963,2199099.7487791507
19093,39803.759550342664,2154271.997824383
19095,325036.9870363493,2082537.4773310986
19097,445024.53629547457,2142829.020533618
19099,243426.9329304233,2079553.4106477671
19101,337786.9978605333,2009745.7228561519
19103,364532.1626824321,2082612.7458416724
19105,399650.2467732123,2134701.1026951964
19107,317269.3197298528,2043030.2897936152
19109,144978.43704462802,2246831.386145368
19111,378995.04734727694,1967901.194806026
19113,361520.57709182077,2128094.7577717593
19115,394186.55017093784,2033287.725466086
19117,222861.2839185765,2005411.2383352723
19119,-16944.12601022633,2265228.487789684
19121,164804.12239366426,2037728.4654573654
19123,278911.348456907,2041440.9223517205
19125,240854.1480961326,2040100.0852016264
19127,246732.7372977745,2118809.652677083
19129,31585.296471980724,2002796.2419732164
19131,258984.78964184033,2266871.4270033366
19133,3305.841241323703,2116685.301847589
19135,261106.4420395054,2006627.8396942902
19137,70364.05362869914,2002675.3256572704
19139,404842.53622966236,2063580.9638333507
19141,30378.720131122307,2232108.432761941
19143,30349.38239193531,2265040.172910696
19145,71173.34668142452,1970090.1460192495
19147,107060.20059438683,2232604.9663261822
19149,-17436.156668271757,2193422.460164317
19151,107549.31476170546,2193735.0242815306
19153,200496.1553594145,2078273.752895217
19155,38012.78315611298,2036773.475924365
19157,286561.5045279449,2081050.2494933223
19159,147068.50776250174,1970684.8783987877
19161,73196.78033361699,2154443.0138013903
19163,444384.8681206742,2082882.8635523608
19165,57009.590299149415,2075875.7539740892
19167,-14407.640552234376,2231941.467322028
19169,208410.17481179914,2117734.771721196
19171,284865.86911045527,2125016.8788377317
19173,109178.05545351852,1970323.475262687
19175,146599.64337773965,2003450.0832473692
19177,339024.1503149052,1978574.6099523914
19179,299407.64242245845,2008070.8387370938
19181,202509.10096346017,2039016.9096432016
19183,355506.06398279994,2044564.113631868
19185,223805.73832538002,1972957.5953456587
19187,148658.96581348163,2160172.253636152
19189,182716.8325769712,2267039.0284240884
19191,335510.19193279865,2262477.942202895
19193,-3654.1767769631565,2154495.0285099777
19195,220871.55310164948,2268028.7522018547
19197,184349.2980200467,2195064.621137471
20001,60860.74145002956,1650235.1474165523
20003,61288.615835965924,1687051.7723704148
20005,58477.526160524314,1834720.666136412
20007,-235933.1023301459,1579725.413057167
20009,-238170.6395896886,1719951.2442177127
20011,100283.31808894621,1647193.5407755044
20013,36966.761724570104,1867611.3903696665
20015,-73196.87345512334,1638599.1963188676
20017,-51452.41522326981,1696825.4635863495
20019,-21588.84477911606,1567594.5683014682
20021,101479.6793777234,1570340.0702516132
20023,-486149.85940990015,1877638.2464000685
20025,-335646.67317359906,1583879.0339215095
20027,-99492.23612572312,1814699.347101568
20029,-140567.84540911985,1829955.4439240058
20031,23052.378057532882,1689392.032132769
20033,-287655.00541604805,1577132.9208963858
20035,-73602.72509178585,1577704.6279171868
20037,100534.35282728207,1608207.1925279852
20039,-378405.29633383977,1871723.748487146
20041,-99080.82332121937,1760520.4905825746
20043,72418.17510714623,1863552.1624158039
20045,60792.5512815895,1762203.8504926667
20047,-288466.67142111313,1655255.9804903634
20049,-21390.781953515278,1601621.4487834934
20051,-284901.43479743926,1770313.3643487345
20053,-189944.14837884885,1743107.3632718676
20055,-411642.7788919262,1678045.5184039562
20057,-339496.0181235277,1635212.0050721338
20059,61632.8144596789,1726324.1581216466
20061,-64556.45907438428,1775428.028480866
20063,-384950.14604431565,1774579.2337998315
20065,-331495.02234610246,1820868.6298456665
20067,-464202.40027203865,1626727.2869775204
20069,-387242.7037580694,1642499.9578681043
20071,-501413.5983037837,1731992.5041736083
20073,-20274.203384038265,1649131.3068745083
20075,-503423.37502287765,1678049.2589728753
20077,-182489.97952180664,1574213.4404637453
20079,-124066.7295508269,1668602.6278258273
20081,-426033.3202317548,1624672.913994083
20083,-338551.136457292,1679578.7836827256
20085,17594.381146114243,1821632.3670701133
20087,52731.190889204234,1801493.1724942853
20089,-188267.80129042626,1865041.018564303
20091,101202.26506437644,1762504.6610351142
20093,-462486.6294018676,1675776.479347541
20095,-186918.17998745092,1615489.1379721896
20097,-287480.9156210196,1618279.147228076
20099,61766.268579681535,1572410.8716746797
20101,-385822.1148660637,1725823.546987303
20103,82315.14627018271,1797641.6244261332
20105,-189293.8573525764,1782183.2511404927
20107,100345.89441566507,1687218.8160520913
20109,-442030.0332648246,1777610.7781738557
20111,-13194.173742284967,1713933.80283855
20113,-142579.25906672934,1707947.560926358
20115,-94934.53172863532,1703575.7395254096
20117,-44386.151359539486,1862834.3353123306
20119,-383560.6098181344,1586243.8298770562
20121,100288.75761462249,1726594.5855045337
20123,-188525.86712176152,1821174.6150709875
20125,22609.541560735015,1572348.2529701865
20127,-55996.09266647445,1740062.8863364419
20129,-509639.8771386621,1587748.652482911
20131,-1195.3364013041949,1862689.8495558184
20133,60657.44772341276,1613556.101830449
20135,-338320.81179481134,1723528.680205521
20137,-331223.25712971203,1869607.8474942562
20139,23541.125472448082,1735955.8194164457
20141,-236323.36108327328,1817603.1036927174
20143,-141328.9037225152,1790987.1050900666
20145,-280775.9447622763,1687930.9607479607
20147,-284025.5163654937,1867826.1958198543
20149,-29226.752821700968,1817434.1897380485
20151,-239400.53679923067,1626791.5062804522
20153,-430612.32467547426,1874401.7116235937
20155,-181543.91709735623,1659544.9508529392
20157,-140007.8370583476,1868890.0703922785
20159,-190524.15916688557,1703942.1069027046
20161,-62792.26931761133,1808353.2264037787
20163,-283866.9297861516,1819116.4792325548
20165,-285733.65317665087,1726431.4056121462
20167,-237262.07425152886,1768795.3400355552
20169,-141982.45525206346,1751907.6307972295
20171,-423830.24496096675,1727799.7068114926
20173,-127624.12414575768,1628466.8506666229
20175,-426398.00754899625,1583287.014693758
20177,20887.92308375416,1779582.3616859063
20179,-379144.2901991852,1823025.646056674
20181,-488119.986358945,1828984.6612921578
20183,-236386.41160180085,1866356.2007998303
20185,-236239.90531509917,1669662.227449778
20187,-505786.8347285655,1629244.3078608725
20189,-466864.8629294783,1585349.8745780187
20191,-129756.61865549695,1578346.1202533985
20193,-431480.86599393835,1825712.1633460019
20195,-332596.59949338785,1772072.8522294718
20197,-17597.82280813569,1769678.8929839588
20199,-494795.87919397233,1780565.017953835
20201,-92305.13151032483,1863308.9162092449
20203,-461838.16033477965,1729838.1228450602
20205,22452.638735928434,1613449.822351336
20207,22638.832954182442,1650150.8591092208
20209,105814.74828048951,1788434.679142754
21001,941697.5420941447,1615589.042343076
21003,866157.0698080977,1567631.7802626893
21005,955382.6292520523,1718659.4924104447
21007,616155.841977835,1580041.8395980268
21009,886201.1847273175,1593867.086412372
21011,1061128.8461346133,1747597.691998583
21013,1087510.189368316,1591196.375825298
21015,965296.9524254685,1828845.5801911678
21017,1019397.3363072878,1749273.7352158746
21019,1148504.9199488594,1783693.0111337104
21021,971065.4196523264,1677672.1967319793
21023,1023573.3467601368,1804247.1509293097
21025,1106430.7091786847,1683106.9973802576
21027,833621.0318794742,1679421.0535166673
21029,894874.2065742703,1708030.1645363583
21031,817912.5220783661,1614109.2427221881
21033,714676.8388897525,1597644.7837528856
21035,683983.6412456564,1536121.8600206475
21037,995311.043960585,1829838.778195669
21039,620329.0779531177,1557262.5565808353
21041,935434.1122548492,1791272.2022680782
21043,1118122.0820903038,1774793.1623961274
21045,969683.8747878274,1643412.685295694
21047,750266.5447263181,1572489.8438275312
21049,1028688.404846091,1723782.0101664518
21051,1077768.7489567874,1638403.7278118045
21053,959160.7355560225,1575098.3560491302
21055,692626.1695305521,1619085.8002015871
21057,936235.4992799793,1579166.3688425634
21059,776921.0813471662,1669231.1171635624
21061,856681.2988202653,1618188.6228585786
21063,1117035.2194609581,1751984.49137674
21065,1048439.886781587,1694834.6022442395
21067,1000840.4452088727,1728408.661268611
21069,1061826.5258523019,1773135.951251443
21071,1156051.9721923908,1693917.9964992548
21073,962146.4752684379,1745996.2006902783
21075,603670.9286705869,1522454.1532835555
21077,956891.0815225295,1803811.2812620206
21079,999460.5658490083,1682778.6510188621
21081,978408.2141746271,1794167.552671497
21083,649626.5758230387,1544843.845495131
21085,844590.8867101975,1645347.1520520672
21087,915907.7150504452,1630730.1833185588
21089,1125540.0742891417,1801548.323253858
21091,802619.4492536285,1684026.599602344
21093,874933.1055465501,1675202.501767491
21095,1125608.106972841,1610541.190830479
21097,1006338.4045330337,1774202.0853082302
21099,886515.2677619506,1631588.2927789548
21101,734047.8120648824,1672536.5102663108
21103,938646.5466981711,1766886.4845782018
21105,621331.1950138669,1537666.244585671
21107,741700.0912578318,1618387.7101383328
21109,1048698.9604255199,1664054.1581680414
21111,895373.1526983418,1732559.5524879098
21113,992576.8793037429,1708181.1176656883
21115,1144130.420025211,1725027.0623060015
21117,982379.6585178155,1826774.9993757256
21119,1141096.1435664282,1668870.123971724
21121,1069442.3226108889,1606934.5616767425
21123,899841.7109194811,1660736.7079438884
21125,1043263.984759335,1628454.8656299403
21127,1149030.2860477557,1750749.628420428
21129,1071341.2210576336,1686746.328601395
21131,1107825.9846177544,1634945.861894135
21133,1153267.1848820117,1644216.0665843203
21135,1086756.2189269676,1794686.5666271665
21137,991221.8065897446,1660995.858197234
21139,671492.083328768,1601259.5088021264
21141,804391.1042759799,1573653.1200211106
21143,696969.424872484,1581941.5382558566
21145,641374.3207109997,1581405.7444252423
21147,1016309.2962468747,1582949.6551006904
21149,763685.9651995399,1645182.873462166
21151,1020872.4026301876,1694495.6134119246
21153,1126114.0976114846,1706672.4577449071
21155,937014.7357432987,1665632.44751027
21157,676570.8262922369,1565007.9095314573
21159,1172316.3252964253,1723910.0733899875
21161,1047661.8829883226,1796740.9411930244
21163,849801.4113573764,1703203.4764474526
21165,1076462.7025034472,1726589.9482375672
21167,967981.4245348128,1698369.403256611
21169,912599.7395193111,1599532.1384188011
21171,908316.905440526,1567700.787962893
21173,1048026.6495418538,1733318.1238695155
21175,1106088.1830722685,1728372.1090485235
21177,777549.0155761198,1611194.8962923083
21179,916789.844769645,1691835.906972192
21181,1034958.5689729033,1765776.6581126112
21183,800361.681510755,1642893.3199045218
21185,910934.4780134752,1758222.057221272
21187,962683.8731712527,1777717.002411556
21189,1076759.052037913,1667604.885546852
21191,1000384.3440999847,1802129.5671685634
21193,1119514.1162261337,1653502.1788828503
21195,1187754.8297462452,1688473.3290726892
21197,1058629.948466754,1711813.5535829577
21199,1003222.4404490056,1622759.4072238568
21201,1029222.413490187,1785761.4682659328
21203,1022460.6761494108,1654600.5929421063
21205,1088035.7785467757,1756926.5036262113
21207,962574.222843012,1605225.6323801088
21209,986682.874475184,1754829.620422977
21211,935087.9083863023,1740188.9596849182
21213,831777.8820564069,1563091.3091560716
21215,925924.2202307079,1718516.9220134753
21217,934280.2219488727,1644337.286724148
21219,778231.3464261581,1568473.8072675539
21221,717428.6558234696,1559750.6864322575
21223,917806.4002689898,1783074.0903979617
21225,703004.3067811235,1654352.9126758857
21227,842890.1657056982,1592537.0420014944
21229,942695.1901379713,1688932.1192441818
21231,985216.5555125165,1586457.9776113306
21233,727190.8622731017,1640691.676418661
21235,1045802.0203870165,1588960.6344998816
21237,1088562.6127153377,1705341.9317708074
21239,976249.5512940454,1725449.9432358327
22001,344518.737276215,808125.3349849067
22003,303249.1351301581,846930.9760557493
22005,489017.05726990255,805064.1809730681
22007,476242.19838497235,770732.3807170283
22009,380253.60459634464,896942.3484191459
22011,253993.66003478746,844935.7179898306
22013,275618.42660679086,1034745.3358373507
22015,223320.43176214464,1070242.1491730248
22017,197722.79788064666,1058592.0590742058
22019,253911.01015734606,798368.0196554379
22021,364690.1775114701,1009518.9090263123
22023,271099.4561262515,759443.8157728208
22025,392029.7843903679,963123.4668489173
22027,279576.9442159179,1087916.1176252973
22029,412692.217986741,939505.1720625644
22031,212606.01113543165,1000453.013428796
22033,469410.0393337047,841246.346008313
22035,443823.53124776535,1084569.9304439866
22037,472411.6358489173,875559.7905598937
22039,343263.087966282,856811.3026429638
22041,406024.0845731317,1015853.5311366847
22043,325101.58936522645,953082.4097195129
22045,411751.10434415785,766797.7900013543
22047,446680.7253460941,809002.7216129916
22049,322428.9725501175,1031279.9071881713
22051,565970.2724342444,767154.1583442851
22053,306011.9488919865,804215.8261327537
22055,378316.3626964897,800155.5349699146
22057,540337.3396259047,736148.8482380104
22059,362443.7532240207,963081.5739554473
22061,311229.39210522105,1064310.1482099053
22063,505612.7677517478,832019.784727984
22065,445104.7488621906,1043578.790545799
22067,390637.7623887621,1091853.5359380932
22069,273985.45162941614,965139.3400910192
22071,584067.0035777432,795663.2559193318
22073,359344.35373651615,1052364.2686967673
22075,620698.0234156523,726670.0439284845
22077,420227.3219393926,857878.3657500595
22079,329201.50309634994,908562.6078161797
22081,249849.347515691,1005652.6276525893
22083,396181.43625884154,1047174.188167303
22085,231148.3657323934,946103.1183586193
22087,623271.8258836423,777831.1237032887
22089,544030.0237150964,775905.9495946391
22091,504486.89732503094,874709.9235627301
22093,501141.15855539433,786015.7255740806
22095,528325.5076864628,797238.4483983365
22097,382051.0170609679,843894.5443887514
22099,422556.60830365535,793457.0055359824
22101,439919.81101356976,748827.6839637742
22103,578565.8278895228,832899.4122781814
22105,534520.9421132935,855536.6083002347
22107,438032.7337589182,1002702.7021684035
22109,499433.03519014403,716668.3802544829
22111,337311.91309981915,1090966.4073276722
22113,354975.45332479576,759052.5853950853
22115,267764.7364503691,896491.3084580257
22117,568092.6740944177,881980.3280587103
22119,248371.65295728837,1074775.659984704
22121,449055.52515546384,831900.1863981867
22123,422880.9591357564,1089790.2685917593
22125,436552.82573156594,877625.068123212
22127,316432.5737514734,991165.8648620517
23001,2031134.6339037716,2630119.925453428
23003,2075845.4526783577,2931053.26285098
23005,2026000.816848191,2591767.8050259147
23007,1989068.5435357704,2711805.509585444
23009,2156844.702285544,2723607.3546816544
23011,2057426.7699553051,2665677.7660380076
23013,2112226.161689635,2650360.6709634387
23015,2085033.2616974826,2633753.6511943624
23017,1979184.9015180662,2654229.1495366204
23019,2111423.484016263,2795814.416311689
23021,2050322.8508593924,2828545.6223305315
23023,2064345.4444135327,2615769.607328847
23025,2009782.077540108,2779436.9376379033
23027,2102296.684979309,2689258.5180933857
23029,2200128.204912667,2779676.6062701447
23031,2012307.6538540903,2545317.312425828
24001,1463655.1805857904,1978133.1656641269
24003,1652586.6631508078,1944767.3955815942
24005,1640343.4660631388,1991888.479517561
24009,1666303.8240534104,1894310.8017263128
24011,1720559.2114667941,1943770.7992991882
24013,1604992.8500966406,1998769.0008363577
24015,1694956.731707014,2018405.598478004
24017,1631090.7754228017,1883237.316210349
24019,1713769.5201991545,1896691.1385961692
24021,1575617.5574774866,1982526.7673826206
24023,1417360.8504801805,1959171.7925650617
24025,1664104.2178544763,2010251.6321495497
24027,1619592.1033711394,1966044.0883150655
24029,1694060.4550967831,1981993.2084921629
24031,1599225.515647591,1948856.026442138
24033,1636076.1482729556,1921206.3015983626
24035,1699864.0319446165,1961681.561696644
24037,1668434.397054434,1867418.1710087482
24039,1744591.4679451233,1862021.0241109012
24041,1700335.0344293492,1927372.255028815
24043,1538033.2431919042,1990174.8537214124
24045,1750019.5189151412,1892948.4139089573
24047,1778268.662245098,1880781.36690342
25001,2097524.2012919984,2365439.4017958418
25003,1847365.4254177094,2374917.1304318113
25005,2029862.83794157,2355448.4424579437
25007,2078444.7612057726,2322356.287045373
25009,2017295.4440093625,2453463.729019106
25011,1890402.1749505692,2410117.416705125
25013,1899440.2780739202,2360766.4398216815
25015,1891318.5221542097,2382352.888119291
25017,1987986.7757726356,2424025.1065573446
25019,2127970.6754256403,2322923.0592533033
25021,2011700.301554984,2392854.5827906784
25023,2049324.687969061,2378804.399156219
25025,2018036.164065049,2414459.240889647
25027,1950998.415534685,2398808.4764155857
26001,978707.5612341894,2474679.141717789
26003,723123.6566935912,2638017.1765524535
26005,823243.1272225486,2220865.7687389995
26007,971244.0836389527,2512936.921345716
26009,853279.9365486141,2494418.2711477564
26011,963876.9555013182,2403036.232677755
26013,585736.6052234693,2654080.7336756666
26015,870189.2482866057,2226437.673791485
26017,961276.2324611769,2362445.0143233323
26019,788997.4432486988,2446978.740083873
26021,787907.2064119327,2145599.7073678933
26023,899165.6259519225,2153340.2303295042
26025,899270.610289232,2190556.8367453916
26027,822673.513480371,2144789.303989269
26029,850206.6720301653,2528519.559017872
26031,897361.6904755337,2549744.8816596726
26033,880611.0076714944,2643491.4021282233
26035,889347.9887174256,2385196.6706153196
26037,922842.3433291405,2271807.961716767
26039,898931.7137456764,2464429.8685439443
26041,703881.0731045677,2581379.1408652803
26043,629805.6990792269,2584810.3184332307
26045,908311.9394911007,2230958.3642742475
26047,866013.0910920984,2554311.550825853
26049,993766.8810788549,2289474.5332534886
26051,925777.222173705,2389893.4132070057
26053,485881.54633034917,2618347.7063280176
26055,824425.6516809795,2454213.405425929
26057,917904.2145060515,2310482.7010993855
26059,937668.7125287331,2154689.139403802
26061,558984.7185678172,2677772.0504366364
26063,1036255.298660942,2386586.0285144914
26065,945934.1241818166,2235604.706178951
26067,884694.2595495066,2267468.3720756164
26069,980153.3233724213,2437826.304146286
26071,577039.6989977054,2602701.1582395174
26073,893965.8064596561,2346734.058389359
26075,946631.0612201156,2196427.1370846955
26077,856472.4428895423,2185577.1223843056
26079,861206.7069809578,2460094.4899594015
26081,845349.9396389151,2272787.203843217
26083,571828.1194483554,2759748.585134304
26085,813560.9080998648,2376885.9961702684
26087,1031715.9147864664,2302219.6604828853
26089,801554.2736961838,2482100.640481694
26091,980624.5650292381,2160824.3865574943
26093,983243.1935068257,2240939.8462928464
26095,803710.8286664111,2653289.0893530957
26097,844641.7734916201,2614186.0203926647
26099,1060986.2159683728,2261744.702632917
26101,789287.5024125463,2412759.373938792
26103,643448.4127959973,2632968.6812443417
26105,777873.8423562915,2373718.277797449
26107,855833.1669737133,2342359.404005757
26109,658237.5691493828,2539417.4057044187
26111,930462.3067876528,2351826.6709710034
26113,865290.7942071679,2421619.4942817274
26115,1023400.5993456886,2170107.138422121
26117,873767.1571843817,2307352.830967467
26119,932086.2447819716,2507074.122406449
26121,793792.232448724,2296386.5117644253
26123,818832.4622088717,2328527.6407439145
26125,1024908.6372376194,2252858.9598139646
26127,780502.3478368437,2334252.631752516
26129,941760.9693180015,2430558.903498312
26131,512971.74974028405,2648558.207275895
26133,851410.645679601,2381045.221045526
26135,936689.4023093818,2468850.2544283587
26137,895308.371604151,2501860.86203156
26139,810184.9321437151,2260883.451535354
26141,944122.8190912143,2543673.4269086914
26143,903464.5054384663,2425914.4158154503
26145,961519.8946972829,2320629.6891300892
26147,1077614.5478014564,2290795.432911798
26149,860821.9381037257,2148812.657560233
26151,1058783.561445176,2343508.0513831736
26153,756642.244934216,2617683.167707955
26155,959334.6683663292,2277427.0703516686
26157,1010511.5160135867,2341563.35065306
26159,816654.682343093,2181936.081905526
26161,994115.7935235872,2202922.6101887925
26163,1038912.7927004047,2212033.2253109408
26165,827050.5507494922,2417419.2479855414
27001,198645.4991944203,2626905.4927410968
27003,215917.8308913647,2479235.384619065
27005,24938.78084538433,2660498.69390703
27007,80071.06445285023,2775548.1084731696
27009,155929.11373678065,2525084.913209321
27011,-32127.19323358937,2493172.3566538594
27013,154384.8266062686,2339739.1246941914
27015,101327.30319561229,2361998.6934580198
27017,255426.3761277125,2627021.2441014913
27019,173482.16969842467,2427773.869153396
27021,127969.04142751925,2663071.4614716494
27023,34114.84412025172,2448281.3348857653
27025,241606.60298845614,2505507.1395418006
27027,-37545.13946314827,2655837.955945373
27029,47042.09736883366,2731565.219437666
27031,411902.02075702895,2779313.298543558
27033,65435.55943265343,2335389.735403065
27035,148547.69645944415,2611805.2448802935
27037,232171.3137653849,2412766.138503251
27039,250642.16180142213,2340964.942215449
27041,42432.374239726174,2549616.314406057
27043,164763.84852245782,2299716.819471908
27045,313864.6829491802,2304404.3012427073
27047,212856.6372225817,2300895.7324240035
27049,260274.80607893685,2384483.2124688923
27051,-945.4329227799633,2549525.603431289
27053,198651.55486023336,2448853.634019891
27055,361793.2339823583,2306238.0181591595
27057,82640.86804995875,2680123.912917036
27059,211188.40733158353,2511153.8659483013
27061,179575.3381705814,2726191.215201097
27063,67929.59245811975,2298263.019078276
27065,210095.82923042102,2553741.7589039267
27067,78193.47859497186,2463045.316387509
27069,-58170.18852696916,2863910.9246318243
27071,166151.7636472221,2807087.1327963783
27073,-13645.562159574718,2445214.696763927
27075,344415.4403596117,2746658.232178922
27077,81459.02347082383,2863321.4246986182
27079,180393.1296007756,2377866.4074571743
27081,-21217.22527001378,2380317.5769668287
27083,12787.769400688836,2380404.507958287
27085,136380.7218878809,2427314.104613712
27087,14516.882455427105,2703663.8010799964
27089,-27573.884742836406,2817735.0251844185
27091,116334.16554748823,2298869.582868276
27093,115744.44001337927,2460297.1262425566
27095,183993.14288659111,2552195.2484862558
27097,134310.80523360387,2559474.4398180577
27099,260726.33301596824,2302116.4669498987
27101,18913.025398272624,2336807.830357157
27103,139349.11903278553,2374613.0115871793
27105,19805.350002954292,2297999.044551949
27107,-34619.59582514599,2703883.41023453
27109,287478.4951548024,2340173.2355870456
27111,22510.663781082996,2602219.0197081314
27113,-2755.346604590634,2785485.6091087856
27115,252237.39745610306,2574532.0694514443
27117,-20662.620867618578,2336898.930589023
27119,-30243.393724477184,2753276.925157067
27121,43360.747718301085,2511002.7772669997
27123,228293.9168398215,2451096.8810296264
27125,-7187.675169053667,2764023.2606765516
27127,59271.24409074266,2379540.154006565
27129,83257.66105491645,2415774.6325763525
27131,214890.32462900647,2376858.9735002876
27133,-20329.125393674876,2298044.608781792
27135,14062.466598112978,2863533.8850942403
27137,267209.1654945952,2738857.486248788
27139,195009.7470308426,2409111.0274850666
27141,174074.40281702005,2497133.447145708
27143,140062.65469777974,2400220.733845832
27145,108339.52126824945,2507911.929730983
27147,221578.20359705412,2340029.925097708
27149,-21.867959548836744,2510883.6730584325
27151,24981.04798618765,2477224.1334728412
27153,85425.93405855456,2565138.339435658
27155,-36725.80002571579,2531631.789571585
27157,299924.46114125184,2371960.5472324304
27159,79244.76977247473,2622221.161796978
27161,192731.55759081006,2339216.782441012
27163,245187.0522413018,2453996.496369444
27165,110787.71817665122,2332719.566253075
27167,-36116.14876833547,2596500.2404142
27169,337282.8828404058,2340345.5299235894
27171,159963.14623080316,2466777.701425135
27173,10420.588282748146,2414170.757699556
28001,439590.0716376388,944927.5269437575
28003,671971.3172722957,1339714.3498761365
28005,493384.4480935451,913357.2322815451
28007,594962.1407279648,1133020.7034201606
28009,617495.8889280326,1328483.4725863265
28011,470418.1130341593,1204784.4608107286
28013,611005.4250012938,1229292.968485684
28015,561047.851263227,1171310.887946844
28017,646693.1887448352,1230128.4196339233
28019,623735.4509209826,1164222.1613346552
28021,478432.6700594013,1001661.8828443605
28023,686466.949237789,1022805.6791070888
28025,664185.2293869139,1201742.6601961341
28027,493177.4859268327,1254585.6147943859
28029,522607.9135860835,992486.8427389966
28031,608636.4877343052,971575.8119816412
28033,544357.1825143378,1330074.6205756518
28035,639922.8545640508,924159.7684383194
28037,482709.9564896157,946520.532071539
28039,700871.058042825,892334.9284433774
28041,698310.404998275,931349.3672818572
28043,569582.2570907742,1207860.335669897
28045,623935.7224651539,836910.6974057395
28047,658958.374422534,849896.9268530238
28049,520569.55989618605,1036722.638737818
28051,547461.5807890139,1134102.9979923747
28053,507199.9820999447,1132261.5800658064
28055,466673.6288084727,1086722.6394863953
28057,697154.0400036828,1274294.5503432965
28059,704419.3253594425,856748.6450085382
28061,646399.8952703364,1017314.5639515717
28063,468037.61718513956,974409.9409580214
28065,583611.2219566845,962819.7985195841
